FIGHTER,WEIGHT,AGE,HEIGHT,REACH,STANCE,SLpM,Str. Acc %,TD Avg 15min,TD Acc %,Sub. Avg 15min,SApM,Str. Def %,TD Def. %
Anthony Lapsley,77.11064,45.85479452054795,175.26,,Southpaw,0.53,0.34,0.0,0.0,0.0,0.58,0.66,0.2
TJ Laramie,65.77083999999999,28.172602739726027,167.64000000000001,167.64000000000001,Orthodox,1.49,0.5,1.44,0.33,0.0,2.64,0.38,0.4
Icho Larenas,106.59412,45.778082191780825,190.5,,Orthodox,0.17,0.15,0.0,0.0,0.0,2.5,0.28,0.14
Lorenz Larkin,77.11064,39.295890410958904,180.34,182.88,Orthodox,3.53,0.46,0.27,0.42,0.1,2.74,0.63,0.79
Jeremy Larsen,65.77083999999999,41.59178082191781,177.8,177.8,Orthodox,4.87,0.48,2.49,0.33,0.0,5.75,0.57,0.0
Brock Larson,77.11064,48.33150684931507,180.34,180.34,Southpaw,1.39,0.46,2.67,0.34,2.0,1.5,0.55,0.43
Ryan Larson,77.11064,44.97534246575343,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Lashley,115.66596,49.43561643835616,190.5,198.12,Orthodox,3.1,0.63,11.47,0.7,0.0,0.76,0.63,0.0
Ilir Latifi,104.32616,43.4,177.8,185.42000000000002,Orthodox,2.05,0.45,2.11,0.35,0.3,2.93,0.56,1.0
Sione Latu,97.52228,,182.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Latu,92.98636,34.83561643835616,190.5,193.04,Orthodox,3.4,0.51,0.0,0.0,0.0,7.07,0.31,1.0
Jenel Lausa,56.699,37.38356164383562,165.1,172.72,Orthodox,1.44,0.42,0.55,0.66,0.8,3.53,0.53,0.51
Joe Lauzon,70.30676,41.58082191780822,177.8,180.34,Orthodox,2.84,0.39,2.39,0.45,2.0,5.39,0.54,0.54
Dan Lauzon,70.30676,37.723287671232875,177.8,,Orthodox,1.34,0.25,1.63,0.33,2.7,4.09,0.61,0.8
Sandra Lavado,52.16308,31.627397260273973,170.18,167.64000000000001,Orthodox,0.87,0.37,0.0,0.0,0.0,2.67,0.34,0.33
Chatt Lavender,77.11064,49.58082191780822,172.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Law,65.77083999999999,30.736986301369864,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammed Lawal,92.98636,44.942465753424656,182.88,198.12,Southpaw,3.79,0.52,5.96,0.75,0.0,1.61,0.66,0.87
Robbie Lawler,77.11064,43.75616438356165,180.34,187.96,Southpaw,3.85,0.47,0.65,0.64,0.0,4.67,0.59,0.65
Tom Lawlor,92.98636,42.602739726027394,182.88,187.96,Southpaw,2.5,0.42,2.46,0.32,1.4,2.41,0.6,0.57
Justin Lawrence,65.77083999999999,35.5972602739726,172.72,170.18,Orthodox,3.84,0.35,0.72,0.28,0.0,2.83,0.67,0.73
Lance Lawrence,65.77083999999999,32.47945205479452,185.42000000000002,187.96,Orthodox,5.87,0.5,1.0,1.0,0.0,9.8,0.24,0.5
Ronnie Lawrence,61.23492,33.515068493150686,172.72,172.72,Switch,2.78,0.56,6.75,0.77,0.2,1.75,0.52,0.45
Eric Lawson,83.91452,44.85479452054795,182.88,,Orthodox,1.58,0.57,8.88,0.42,3.0,1.97,0.44,0.0
Jimmy Lawson,120.20188,34.0986301369863,182.88,195.58,Orthodox,0.07,0.08,0.0,0.0,0.0,1.6,0.44,0.0
Valmir Lazaro,70.30676,40.347945205479455,182.88,185.42000000000002,Orthodox,4.87,0.37,1.33,0.4,0.0,4.09,0.61,0.96
Zviad Lazishvili,61.23492,34.15068493150685,167.64000000000001,175.26,Orthodox,4.2,0.39,0.0,0.0,0.0,6.13,0.51,0.0
Mounir Lazzez,77.11064,38.09315068493151,185.42000000000002,193.04,Orthodox,7.49,0.55,1.8,0.57,0.0,5.42,0.53,0.71
Cung Le,83.91452,53.58082191780822,175.26,177.8,Southpaw,4.36,0.48,1.37,0.71,0.3,2.98,0.66,0.88
Thanh Le,65.77083999999999,40.31232876712329,175.26,187.96,Orthodox,1.97,0.4,0.0,0.0,0.0,1.82,0.7,1.0
Quang Le,61.23492,34.16986301369863,170.18,177.8,Orthodox,2.82,0.38,2.9,0.33,0.4,4.59,0.49,1.0
Carlos Leal,77.11064,31.624657534246577,180.34,187.96,Orthodox,9.57,0.5,0.75,0.25,0.0,7.61,0.53,0.9
Jordan Leavitt,70.30676,30.545205479452054,175.26,180.34,Southpaw,2.49,0.61,2.92,0.3,1.3,1.79,0.57,0.3
Jerome LeBanner,120.20188,52.99178082191781,190.5,,Southpaw,0.92,0.35,0.0,0.0,0.0,1.03,0.37,0.5
Chris Leben,83.91452,45.41917808219178,180.34,185.42000000000002,Southpaw,2.87,0.42,1.14,0.41,0.8,2.87,0.52,0.53
Jean-Paul Lebosnoyani,77.11064,26.887671232876713,180.34,182.88,Switch,9.71,0.78,0.0,0.0,0.0,5.29,0.64,0.0
Mickael Lebout,70.30676,38.345205479452055,180.34,185.42000000000002,Orthodox,2.6,0.34,0.0,0.0,0.0,2.98,0.54,0.6
Stephen Ledbetter,65.77083999999999,43.47671232876712,175.26,,Orthodox,1.2,0.38,5.0,0.45,0.0,1.6,0.57,1.0
Justin Ledet,92.98636,37.224657534246575,193.04,203.2,Orthodox,3.35,0.39,0.23,0.5,0.2,4.82,0.49,0.42
James Lee,92.98636,52.25205479452055,180.34,,Southpaw,1.4,0.42,13.95,0.5,7.0,3.72,0.27,0.0
David Lee,70.30676,37.68767123287671,177.8,,Orthodox,1.49,0.5,0.0,0.0,0.0,3.31,0.42,0.5
Jackie Lee,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eun Soo Lee,97.52228,43.79178082191781,185.42000000000002,,Orthodox,0.0,0.0,0.0,0.0,0.0,3.05,0.6,0.5
Tae Hyun Lee,133.80964,50.93150684931507,198.12,,Orthodox,1.37,0.31,5.15,1.0,0.0,3.89,0.54,0.0
Tommy Lee,65.77083999999999,48.92054794520548,170.18,,Orthodox,0.0,0.0,4.57,0.33,0.0,0.3,0.75,0.0
Matt Lee,70.30676,54.46027397260274,180.34,,Orthodox,0.0,0.0,0.0,0.0,0.0,9.68,0.21,0.0
Imani Lee,,48.43287671232877,,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.94,0.33,0.0
Vaughan Lee,56.699,43.18356164383562,167.64000000000001,167.64000000000001,Orthodox,3.47,0.47,0.81,0.33,1.0,2.07,0.7,0.72
Kevin Lee,77.11064,33.28767123287671,175.26,195.58,Orthodox,3.88,0.42,3.18,0.43,0.8,3.6,0.5,0.75
Rocky Lee,65.77083999999999,38.701369863013696,175.26,,Orthodox,2.47,0.51,1.0,0.1,0.0,5.33,0.44,0.33
Andrea Lee,56.699,36.85205479452055,167.64000000000001,175.26,Orthodox,4.62,0.45,1.65,0.52,0.6,3.91,0.61,0.53
JeongYeong Lee,65.77083999999999,30.095890410958905,177.8,185.42000000000002,Orthodox,3.38,0.49,0.63,0.66,0.3,3.82,0.5,0.72
JungHyun Lee,56.699,23.265753424657536,165.1,165.1,Orthodox,4.27,0.39,0.0,0.0,0.0,6.2,0.38,0.64
ChangHo Lee,61.23492,31.610958904109587,172.72,175.26,Orthodox,3.88,0.66,3.2,0.34,0.3,2.13,0.37,0.4
Macksom Lee,61.23492,26.945205479452056,185.42000000000002,190.5,Orthodox,0.87,0.44,0.0,0.0,1.0,2.13,0.5,0.63
Ricky Legere Jr.,77.11064,39.9972602739726,172.72,,,1.07,0.41,5.0,0.41,0.0,1.53,0.6,0.0
Sherron Leggett,70.30676,47.153424657534245,172.72,,Southpaw,2.86,0.51,5.19,0.8,0.0,2.08,0.47,0.33
Cheyden Leialoha,61.23492,31.76164383561644,172.72,185.42000000000002,Orthodox,1.87,0.28,2.0,0.33,0.0,3.2,0.53,0.71
Claudia Leite,61.23492,29.117808219178084,160.02,162.56,Orthodox,1.27,0.47,1.0,0.25,1.0,1.73,0.57,0.0
Thales Leites,83.91452,44.29041095890411,185.42000000000002,198.12,Orthodox,2.13,0.4,2.1,0.27,1.1,2.99,0.52,0.3
Jovan Leka,117.480328,23.756164383561643,193.04,190.5,Orthodox,1.6,0.75,1.0,1.0,1.0,0.6,0.43,0.55
Stefan Leko,97.52228,51.556164383561644,187.96,,Orthodox,2.4,0.43,0.0,0.0,0.0,6.17,0.68,0.0
Gabe Lemley,70.30676,,172.72,,Orthodox,0.82,0.35,0.0,0.0,0.0,6.03,0.45,0.0
Amanda Lemos,52.16308,38.58082191780822,162.56,165.1,Southpaw,2.75,0.55,1.02,0.62,0.7,3.24,0.45,0.64
Giacomo Lemos,112.037224,36.49041095890411,190.5,190.5,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christophe Leninger,90.7184,,182.88,,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Lennox,77.11064,43.78356164383562,175.26,182.88,Orthodox,2.69,0.32,1.22,0.66,0.3,3.2,0.64,0.63
Jean Francois Lenogue,83.91452,53.06575342465754,182.88,,Orthodox,1.13,0.34,0.0,0.0,0.0,0.27,0.6,0.33
Nik Lentz,65.77083999999999,41.35342465753425,172.72,172.72,Orthodox,3.44,0.47,3.3,0.32,1.2,3.25,0.5,0.43
Alberta Cerra Leon,107.954896,,172.72,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victoria Leonardo,56.699,35.83835616438356,165.1,162.56,Orthodox,3.22,0.38,1.57,0.27,0.0,4.81,0.47,0.71
Anthony Leone,61.23492,38.56712328767123,167.64000000000001,,Orthodox,1.94,0.53,1.72,0.18,0.0,2.52,0.56,0.0
Chad Leonhardt,77.11064,45.83835616438356,182.88,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimo Leopoldo,106.59412,57.96986301369863,190.5,,Orthodox,0.76,0.83,4.55,1.0,2.3,2.12,0.3,0.0
Michael Lerma,,52.0958904109589,,,,0.0,0.0,0.0,0.0,0.0,6.47,0.45,0.0
Lukasz Les,77.11064,44.12602739726027,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Lesnar,120.20188,48.446575342465756,190.5,205.74,Orthodox,3.53,0.72,3.9,0.55,0.5,2.11,0.5,0.6
Frank Lester,77.11064,41.52876712328767,180.34,,Orthodox,2.18,0.36,0.0,0.0,0.0,3.82,0.53,0.0
Valerie Letourneau,52.16308,42.64657534246575,170.18,172.72,Orthodox,4.51,0.37,0.77,0.45,0.3,5.4,0.58,0.66
Leah Letson,65.77083999999999,33.326027397260276,170.18,180.34,Southpaw,3.06,0.41,0.51,0.5,0.0,3.84,0.52,0.76
Justin Levens,83.91452,45.676712328767124,180.34,,Orthodox,1.24,0.47,1.69,0.5,5.1,3.15,0.37,0.33
Marcus LeVesseur,70.30676,43.43013698630137,175.26,177.8,Southpaw,2.55,0.64,3.89,0.36,0.6,3.7,0.37,0.83
David Levicki,124.7378,,195.58,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Levinton,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Natan Levy,70.30676,34.21917808219178,175.26,180.34,Southpaw,3.7,0.52,5.03,0.58,0.5,3.19,0.58,0.41
John Lewis,70.30676,,182.88,,Southpaw,0.0,0.0,0.0,0.0,0.0,4.0,0.66,0.0
Derrick Lewis,117.93392,40.865753424657534,190.5,200.66,Orthodox,2.51,0.5,0.56,0.26,0.0,2.49,0.4,0.52
Bevon Lewis,83.91452,34.62465753424657,190.5,200.66,Orthodox,3.73,0.43,0.0,0.0,0.0,2.67,0.54,0.66
Brandon Lewis,61.23492,28.375342465753423,162.56,177.8,Orthodox,2.17,0.29,1.0,0.15,0.0,3.63,0.53,0.2
Malik Lewis,70.30676,29.78904109589041,182.88,190.5,Orthodox,4.16,0.45,3.98,0.4,0.0,5.66,0.4,0.5
Chi Lewis-Parry,110.222856,42.364383561643834,205.74,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Li Jingliang,77.11064,37.75068493150685,182.88,180.34,Orthodox,4.46,0.42,1.19,0.41,0.0,3.95,0.56,0.6
Li Yunfeng,61.23492,26.778082191780822,172.72,172.72,Orthodox,0.53,0.29,0.0,0.0,0.0,2.55,0.35,0.5
Liang Na,56.699,29.39178082191781,165.1,170.18,Orthodox,1.99,0.42,3.6,0.58,0.5,3.95,0.36,0.25
Jess Liaudin,77.11064,,175.26,182.88,Orthodox,2.46,0.51,3.28,0.53,1.6,2.76,0.41,0.3
Chuck Liddell,92.98636,56.01917808219178,187.96,193.04,Orthodox,2.97,0.35,0.44,0.75,0.0,2.71,0.56,0.81
Rodrigo Lidio,70.30676,36.45205479452055,180.34,185.42000000000002,Orthodox,0.97,0.5,0.0,0.0,0.0,0.0,1.0,0.5
Sam Liera,,42.06849315068493,,,,0.82,0.6,0.0,0.0,0.0,7.36,0.51,0.66
Zach Light,77.11064,51.87671232876713,172.72,,Orthodox,0.81,0.33,1.36,1.0,0.0,1.9,0.48,0.0
Scott Lighty,92.98636,47.18630136986302,187.96,,,2.91,0.21,0.0,0.0,0.0,4.24,0.49,0.0
Chris Liguori,83.91452,,175.26,,Orthodox,0.29,0.33,0.0,0.0,0.0,1.44,0.0,0.5
Donnie Liles,77.11064,,175.26,,Orthodox,2.25,0.41,2.5,0.28,1.2,1.75,0.65,0.0
Jae Suk Lim,77.11064,46.11780821917808,175.26,,Orthodox,2.43,0.5,12.16,1.0,0.0,4.05,0.37,1.0
Hyun Gyu Lim,77.11064,40.92602739726028,190.5,195.58,Orthodox,4.45,0.41,0.23,1.0,0.2,5.07,0.51,0.73
Juliana Lima,52.16308,43.76986301369863,165.1,165.1,Orthodox,1.94,0.44,1.72,0.31,0.0,2.11,0.55,0.7
Dhiego Lima,77.11064,36.88219178082192,187.96,190.5,Orthodox,3.12,0.39,1.26,0.34,0.6,3.88,0.58,0.73
Douglas Lima,77.11064,37.95616438356164,185.42000000000002,,,1.92,0.36,0.6,1.0,0.0,2.84,0.6,0.46
Mabelly Lima,61.23492,31.895890410958906,157.48,,Orthodox,3.07,0.63,0.0,0.0,0.0,5.67,0.44,1.0
Andre Lima,56.699,26.865753424657534,170.18,170.18,Orthodox,4.06,0.6,1.36,0.75,1.1,2.49,0.57,0.75
Felipe Lima,61.23492,27.613698630136987,167.64000000000001,172.72,Orthodox,2.86,0.45,2.18,0.27,0.7,2.91,0.64,0.85
Miguel Linares,,,,,,6.51,0.5,0.0,0.0,0.0,8.84,0.36,0.0
Emiliano Linares,65.77083999999999,28.65753424657534,172.72,182.88,Orthodox,1.17,0.28,0.0,0.0,0.0,3.59,0.26,0.33
Matt Lindland,83.91452,55.605479452054794,182.88,187.96,Southpaw,2.62,0.5,3.01,0.48,1.3,1.56,0.52,0.6
Jake Lindsey,70.30676,39.4986301369863,180.34,,Switch,3.44,0.52,0.65,0.33,0.0,4.01,0.46,0.5
John Lineker,61.23492,35.52054794520548,160.02,170.18,Orthodox,5.36,0.4,0.56,0.58,0.6,4.27,0.56,0.67
Austin Lingo,65.77083999999999,31.44109589041096,177.8,177.8,Orthodox,3.86,0.37,0.43,0.66,0.0,4.86,0.57,0.75
Lucio Linhares,83.91452,52.04109589041096,187.96,,Orthodox,0.99,0.22,1.86,0.5,1.9,3.47,0.34,0.5
Philipe Lins,92.98636,40.342465753424655,187.96,198.12,Orthodox,3.8,0.49,1.65,0.33,0.0,3.59,0.46,1.0
Tainara Lisboa,61.23492,34.8,170.18,170.18,Orthodox,2.01,0.44,1.67,0.31,0.3,2.88,0.45,0.53
Dean Lister,83.91452,49.85753424657534,185.42000000000002,190.5,Orthodox,1.26,0.35,1.58,0.15,1.1,1.89,0.61,0.5
Wesley Little,92.98636,,193.04,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Livingston,70.30676,24.336986301369862,187.96,180.34,Orthodox,0.36,0.33,0.0,0.0,0.0,1.08,0.0,0.6
James Llontop,70.30676,26.375342465753423,182.88,185.42000000000002,Orthodox,5.57,0.41,0.0,0.0,0.0,4.12,0.57,0.54
Abner Lloveras,70.30676,43.295890410958904,180.34,,,6.27,0.49,2.0,0.2,0.0,6.87,0.43,0.0
Brian Lo-A-Njoe,70.30676,49.917808219178085,170.18,,Orthodox,3.87,0.42,0.0,0.0,0.0,0.0,0.0,0.66
John Lober,90.264808,57.827397260273976,180.34,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artem Lobov,65.77083999999999,39.35890410958904,175.26,165.1,Southpaw,3.52,0.41,0.39,0.25,0.0,4.82,0.5,0.52
Dylan Lockard,65.77083999999999,33.583561643835615,175.26,182.88,Orthodox,1.31,0.53,2.31,0.4,1.2,3.31,0.52,0.28
Ryan Loder,83.91452,34.53972602739726,187.96,193.04,Southpaw,5.76,0.71,1.57,0.14,1.6,2.51,0.5,1.0
Sean Loeffler,83.91452,43.58082191780822,190.5,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Lohsen,70.30676,30.898630136986302,187.96,195.58,Southpaw,5.27,0.49,0.0,0.0,2.0,6.93,0.44,0.0
David Loiseau,83.91452,46.013698630136986,182.88,193.04,Orthodox,1.59,0.44,0.43,0.42,0.1,3.64,0.43,0.36
Hector Lombard,83.91452,47.88493150684931,175.26,180.34,Southpaw,3.02,0.46,1.69,0.48,0.5,3.35,0.53,0.77
Michael Lombardo,77.11064,35.71232876712329,182.88,182.88,Orthodox,1.47,0.62,2.5,0.21,0.0,2.63,0.31,0.6
Rocky Long,65.77083999999999,47.84109589041096,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Longacre,65.77083999999999,,175.26,,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loma Lookboonmee,52.16308,29.915068493150685,154.94,154.94,Orthodox,3.67,0.55,1.81,0.5,0.1,2.52,0.53,0.68
Ange Loosa,77.11064,32.75342465753425,177.8,187.96,Orthodox,5.46,0.46,2.53,0.39,0.2,6.59,0.52,0.83
Lucas Lopes,83.91452,46.21369863013699,187.96,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dileno Lopes,61.23492,41.23287671232877,165.1,,,2.37,0.36,2.5,0.31,1.5,3.33,0.53,1.0
Diego Lopes,65.77083999999999,30.96712328767123,180.34,182.88,Orthodox,4.1,0.48,0.79,0.55,1.7,4.72,0.47,0.67
Bruno Lopes,92.98636,32.652054794520545,187.96,187.96,Orthodox,2.81,0.43,2.51,0.33,0.0,3.38,0.57,1.0
Arthur Lopes,106.140528,32.83287671232877,187.96,195.58,Southpaw,9.74,0.41,0.0,0.0,0.0,14.87,0.45,0.0
Ivan Lopez,61.23492,,167.64000000000001,,Southpaw,0.9,0.26,0.0,0.0,0.0,2.24,0.65,0.3
Steve Lopez,70.30676,41.391780821917806,180.34,,Orthodox,1.39,0.24,0.0,0.0,0.0,2.69,0.62,0.37
Federico Lopez,63.049288,41.961643835616435,162.56,,Orthodox,1.78,0.23,0.0,0.0,0.0,5.35,0.3,0.0
Jorge Lopez,77.11064,37.07671232876712,177.8,,Orthodox,2.47,0.59,3.5,0.41,0.0,2.57,0.5,0.81
Christopher Lopez,77.11064,39.88767123287671,177.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Lopez,61.23492,38.912328767123284,170.18,175.26,Southpaw,3.13,0.5,3.32,0.6,1.3,3.73,0.55,0.71
Benito Lopez,61.23492,31.7013698630137,177.8,185.42000000000002,Switch,4.39,0.45,0.0,0.0,0.3,5.18,0.56,0.73
Gustavo Lopez,61.23492,36.47945205479452,165.1,170.18,Orthodox,2.48,0.4,1.74,0.41,0.7,3.87,0.57,0.31
Alik Lorenz,92.98636,28.893150684931506,187.96,195.58,Orthodox,2.0,0.33,0.0,0.0,0.0,32.0,0.11,0.0
Brendan Loughnane,65.77083999999999,36.038356164383565,177.8,177.8,Switch,6.23,0.63,1.5,0.3,0.0,6.7,0.53,0.92
Nate Loughran,83.91452,45.4,187.96,,Orthodox,1.81,0.4,0.0,0.0,2.1,4.11,0.59,0.0
Caolan Loughran,61.23492,29.583561643835615,167.64000000000001,172.72,Orthodox,4.73,0.42,3.0,0.34,0.0,5.2,0.52,0.87
Rashard Lovelace,70.30676,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Loveland,65.77083999999999,42.28767123287671,172.72,,Orthodox,2.71,0.4,1.0,0.37,0.3,2.36,0.64,0.69
Jakob Lovstad,92.98636,45.983561643835614,190.5,,Orthodox,0.0,0.0,0.0,0.0,0.0,9.43,0.35,0.0
Waylon Lowe,65.77083999999999,45.13972602739726,170.18,,Southpaw,1.88,0.55,4.47,0.55,0.3,2.4,0.53,0.83
Brandon Lowe,70.30676,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Lowry,70.30676,36.01917808219178,180.34,185.42000000000002,Orthodox,3.97,0.34,0.0,0.0,0.0,4.25,0.63,0.0
Lu Kai,65.77083999999999,31.8,175.26,175.26,Orthodox,3.76,0.43,2.62,0.5,2.6,5.51,0.55,1.0
Lu Zhengyong,56.699,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Lucarelli,111.13004,,187.96,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Lucas,92.98636,51.989041095890414,185.42000000000002,,,1.27,0.48,1.0,0.1,0.0,3.93,0.4,0.0
Cleber Luciano,70.30676,,167.64000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephanie Luciano,52.16308,26.002739726027396,167.64000000000001,165.1,Orthodox,5.2,0.42,1.3,0.71,0.3,3.04,0.64,0.8
Iasmin Lucindo,52.16308,23.936986301369863,160.02,167.64000000000001,Orthodox,3.22,0.45,2.28,0.55,0.1,2.8,0.62,0.68
Duane Ludwig,77.11064,47.38356164383562,177.8,177.8,Orthodox,4.62,0.44,0.43,0.25,0.1,3.05,0.57,0.59
Lawrence Lui,61.23492,29.36986301369863,170.18,182.88,Orthodox,3.9,0.43,4.13,0.35,0.0,3.03,0.63,1.0
Mike Lullo,65.77083999999999,46.413698630136984,172.72,,Orthodox,2.48,0.36,1.18,0.11,0.6,4.84,0.4,0.0
Juan Andres Luna,56.699,30.328767123287673,170.18,182.88,Orthodox,3.27,0.31,0.0,0.0,0.0,3.0,0.65,0.0
Paula Luna,56.699,26.45205479452055,157.48,157.48,Orthodox,0.65,0.5,0.0,0.0,0.0,6.2,0.17,0.0
Santiago Luna,61.23492,21.35890410958904,175.26,187.96,Orthodox,5.36,0.37,0.0,0.0,0.0,4.29,0.5,1.0
Dalcha Lungiambula,83.91452,38.38904109589041,172.72,193.04,Orthodox,3.07,0.45,2.14,0.45,0.0,3.93,0.52,0.77
Alexandru Lungu,174.63291999999998,51.3041095890411,182.88,,Orthodox,3.61,0.66,0.0,0.0,0.0,7.22,0.4,0.0
Vicente Luque,77.11064,34.06027397260274,180.34,190.5,Orthodox,4.83,0.51,0.9,0.48,0.7,5.3,0.51,0.6
Thaddeus Luster,95.25431999999999,,190.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Lutter,83.91452,52.61643835616438,180.34,190.5,Orthodox,0.41,0.32,1.95,0.24,0.7,2.42,0.42,0.3
Joilton Lutterbach,83.91452,33.11780821917808,185.42000000000002,190.5,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker Lutz,65.77083999999999,31.435616438356163,172.72,182.88,Orthodox,3.74,0.46,1.99,0.44,0.2,3.25,0.44,0.69
Lv Zhenhong,65.77083999999999,32.48219178082192,172.72,170.18,Switch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stevie Lynch,77.11064,,177.8,,Orthodox,2.47,0.25,0.0,0.0,0.0,7.06,0.41,0.0
Adam Lynn,70.30676,48.0986301369863,177.8,,Orthodox,1.47,0.63,0.0,0.0,0.0,6.95,0.1,0.5
Chris Lytle,77.11064,51.347945205479455,180.34,172.72,Orthodox,3.76,0.45,0.7,0.55,2.4,3.03,0.58,0.55
Dong Hyun Ma,70.30676,37.276712328767125,180.34,177.8,Orthodox,2.84,0.41,1.27,0.53,0.0,4.1,0.54,0.33
Pawan Maan,70.30676,39.706849315068496,170.18,177.8,Orthodox,0.89,0.44,0.0,0.0,0.0,2.98,0.43,0.0
William Macario,77.11064,34.46849315068493,180.34,190.5,Orthodox,4.92,0.54,1.85,0.45,0.0,3.96,0.65,0.78
Jason MacDonald,83.91452,50.556164383561644,190.5,203.2,Orthodox,1.55,0.52,1.43,0.16,2.0,2.7,0.46,0.35
Rob MacDonald,92.98636,47.295890410958904,190.5,198.12,Orthodox,1.8,0.5,7.19,0.8,5.4,2.04,0.46,0.8
Rory MacDonald,77.11064,36.41095890410959,182.88,193.04,Orthodox,3.75,0.42,1.77,0.47,0.4,2.8,0.62,0.88
Ryan MacDonald,61.23492,32.75342465753425,180.34,180.34,Switch,2.28,0.29,0.0,0.0,0.0,6.49,0.45,0.0
Clayton MacFarlane,77.11064,,,,,1.33,0.52,1.05,0.33,0.0,1.82,0.55,0.37
Ilima Macfarlane,56.699,,162.56,,,4.13,0.43,0.0,0.0,1.0,2.93,0.65,0.5
Valesca Machado,52.16308,29.616438356164384,162.56,160.02,Orthodox,2.4,0.32,0.0,0.0,0.0,2.87,0.64,0.76
Caio Machado,113.398,31.413698630136988,193.04,198.12,Southpaw,5.82,0.53,0.0,0.0,0.0,2.87,0.63,0.82
Ian Machado Garry,77.11064,28.08219178082192,190.5,187.96,Orthodox,4.77,0.54,1.02,0.33,0.4,2.77,0.51,0.73
Lyoto Machida,83.91452,47.56438356164384,185.42000000000002,187.96,Southpaw,2.59,0.53,1.21,0.65,0.4,1.57,0.61,0.75
War Machine,77.11064,44.057534246575344,180.34,,Orthodox,2.32,0.6,1.16,0.5,0.0,3.17,0.43,0.4
Anthony Macias,83.91452,56.87123287671233,175.26,,Switch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pauline Macias,52.16308,37.47945205479452,162.56,162.56,Southpaw,0.8,0.29,2.0,0.18,0.0,4.6,0.42,0.0
Reza Madadi,70.30676,47.50684931506849,180.34,185.42000000000002,Orthodox,2.51,0.46,3.17,0.33,0.5,3.31,0.66,0.89
Don Madge,70.30676,35.1013698630137,182.88,182.88,Southpaw,2.08,0.52,2.22,0.25,0.7,0.74,0.67,0.8
Ryan Madigan,77.11064,,182.88,,Orthodox,0.0,0.0,0.0,0.0,0.0,3.35,0.47,0.0
Victor Madrigal,61.23492,35.342465753424655,170.18,180.34,Orthodox,2.31,0.38,0.0,0.0,0.0,9.56,0.5,0.0
Jon Madsen,108.86207999999999,45.85753424657534,182.88,182.88,Orthodox,2.46,0.41,1.32,0.71,0.0,1.18,0.81,0.7
Mark Madsen,70.30676,41.24109589041096,172.72,182.88,Orthodox,3.56,0.49,2.86,0.66,0.0,3.97,0.52,0.62
Yoshiro Maeda,63.049288,44.13972602739726,170.18,172.72,Southpaw,2.36,0.33,2.93,0.51,0.7,2.55,0.63,0.5
Leonardo Mafra,70.30676,36.652054794520545,177.8,177.8,Orthodox,4.55,0.48,2.12,0.83,0.4,4.38,0.43,0.69
Vinny Magalhaes,92.98636,41.46849315068493,190.5,190.5,Orthodox,2.14,0.24,1.55,0.44,0.8,3.97,0.68,0.66
Vinicius Magalhaes,65.77083999999999,54.4027397260274,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caio Magalhaes,83.91452,38.016438356164386,185.42000000000002,185.42000000000002,Orthodox,2.27,0.4,1.05,0.15,1.6,2.78,0.56,0.58
