event,bout,outcome,weightclass,method,round_end,round_end_time,time_format,referee,details,url,date,round_total,fighter1,fighter2,win_streak1,win_streak2,win_streak_delta,dob1,reach1,height1,dob2,reach2,height2,age1,age2,age_delta,reach_delta,height_delta
UFC Fight Night: Tsarukyan vs. Hooker,Bogdan Grad  vs. Luke Riley ,Fighter2,Featherweight,KO/TKO,2.0,0.5,3 Rnd (5-5-5),Marc Goddard,Punches to Head From Guard ,http://ufcstats.com/fight-details/5e6a74db89f5410c,2025-11-22,3.0,Bogdan Grad,Luke Riley,0.0,0.0,0.0,1995-09-28,177.8,172.72,1999-06-30,,,30.151950718685832,26.39835728952772,3.753593429158112,,
UFC Fight Night: Tsarukyan vs. Hooker,Nicolas Dalby  vs. Saygid Izagakhmaev ,Fighter1,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Lukasz Bosacki,Ben Cartlidge 28 - 29.Vito Paolillo 29 - 28.Cezary Wojciechowski 28 - 29.,http://ufcstats.com/fight-details/c49485cedb878cf0,2025-11-22,3.0,Nicolas Dalby,Saygid Izagakhmaev,0.0,0.0,0.0,1984-11-16,187.96,180.34,1994-09-03,,,41.01574264202601,31.21971252566735,9.796030116358661,,
UFC Fight Night: Tsarukyan vs. Hooker,Alex Perez  vs. Asu Almabayev ,Fighter2,Flyweight,Submission,3.0,0.37,3 Rnd (5-5-5),Daniel Movahedi,Guillotine Choke In Clinch ,http://ufcstats.com/fight-details/443f30a4a856584a,2025-11-22,3.0,Alex Perez,Asu Almabayev,0.0,1.0,-1.0,1992-03-21,165.1,167.64,1994-01-25,165.1,162.56,33.672826830937716,31.824777549623544,1.8480492813141716,0.0,5.079999999999984
UFC Fight Night: Tsarukyan vs. Hooker,Abdul Rakhman Yakhyaev  vs. Rafael Cerqueira ,Fighter1,Light Heavyweight,Submission,1.0,0.55,3 Rnd (5-5-5),Rich Mitchell,Rear Naked Choke ,http://ufcstats.com/fight-details/f5564a9eeebd4ea0,2025-11-22,3.0,Abdul Rakhman Yakhyaev,Rafael Cerqueira,0.0,0.0,0.0,2001-01-03,198.12,187.96,1990-03-15,193.04,190.5,24.88432580424367,35.690622861054074,-10.806297056810404,5.0800000000000125,-2.539999999999992
UFC Fight Night: Tsarukyan vs. Hooker,Bekzat Almakhan  vs. Aleksandre Topuria ,Fighter2,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge 27 - 30.Cezary Wojciechowski 27 - 30.Anders Ohlsson 28 - 29.,http://ufcstats.com/fight-details/6f0231915cc28507,2025-11-22,3.0,Bekzat Almakhan,Aleksandre Topuria,1.0,1.0,0.0,1997-10-08,172.72,170.18,1996-01-28,172.72,170.18,28.123203285420946,29.817932922655714,-1.6947296372347687,0.0,0.0
UFC Fight Night: Tsarukyan vs. Hooker,Ismail Naurdiev  vs. Ryan Loder ,Fighter1,Middleweight,KO/TKO,1.0,1.43,3 Rnd (5-5-5),Daniel Movahedi,Punch to Head At Distance ,http://ufcstats.com/fight-details/335064c3380e2f10,2025-11-22,3.0,Ismail Naurdiev,Ryan Loder,0.0,0.0,0.0,1996-08-18,187.96,177.8,1991-06-05,193.04,187.96,29.2621492128679,34.46680355920602,-5.2046543463381205,-5.079999999999984,-10.159999999999997
UFC Fight Night: Tsarukyan vs. Hooker,Nurullo Aliev  vs. Shem Rock ,Fighter1,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Lukasz Bosacki,Ben Cartlidge 27 - 30.Anders Ohlsson 27 - 30.Cezary Wojciechowski 27 - 30.,http://ufcstats.com/fight-details/46f81d5ecd974c1c,2025-11-22,3.0,Nurullo Aliev,Shem Rock,2.0,0.0,2.0,2000-12-08,182.88,177.8,,,,24.955509924709105,,,,
UFC Fight Night: Tsarukyan vs. Hooker,Marek Bujlo  vs. Denzel Freeman ,Fighter2,Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Rich Mitchell,Vito Paolillo 27 - 30.Mark Collett 28 - 29.David Lethaby 28 - 29.,http://ufcstats.com/fight-details/9027e156c6f1988a,2025-11-22,3.0,Marek Bujlo,Denzel Freeman,0.0,0.0,0.0,1993-10-10,,,,,,32.11772758384668,,,,
UFC 322: Della Maddalena vs. Makhachev,Jack Della Maddalena  vs. Islam Makhachev ,Fighter2,Welterweight,Decision,5.0,5.0,5 Rnd (5-5-5-5-5),Herb Dean,Derek Cleary 45 - 50.Sal D'amato 45 - 50.Ron McCarthy 45 - 50.,http://ufcstats.com/fight-details/856f6ee049373843,2025-11-15,5.0,Jack Della Maddalena,Islam Makhachev,5.0,5.0,0.0,1996-09-10,185.42,180.34,1991-10-27,177.8,177.8,29.180013689253936,34.053388090349074,-4.873374401095138,7.619999999999976,2.539999999999992
UFC 322: Della Maddalena vs. Makhachev,Sean Brady  vs. Michael Morales ,Fighter2,Welterweight,KO/TKO,1.0,3.45,3 Rnd (5-5-5),Blake Grice,Punches to Head At Distance ,http://ufcstats.com/fight-details/477af74ea3cbba8b,2025-11-15,3.0,Sean Brady,Michael Morales,3.0,5.0,-2.0,1992-11-23,182.88,177.8,1999-06-24,200.66,182.88,32.97741273100616,26.39561943874059,6.581793292265573,-17.78,-5.079999999999984
UFC 322: Della Maddalena vs. Makhachev,Leon Edwards  vs. Carlos Prates ,Fighter2,Welterweight,KO/TKO,2.0,1.47,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance ,http://ufcstats.com/fight-details/3c60884853766487,2025-11-15,3.0,Leon Edwards,Carlos Prates,0.0,1.0,-1.0,1991-08-25,187.96,187.96,1993-08-17,198.12,185.42,34.2258726899384,32.24640657084189,1.9794661190965073,-10.159999999999997,2.5400000000000205
UFC 322: Della Maddalena vs. Makhachev,Beneil Dariush  vs. Benoit Saint Denis ,Fighter2,Lightweight,KO/TKO,1.0,0.27,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,http://ufcstats.com/fight-details/9b5f190cd3f5ce16,2025-11-15,3.0,Beneil Dariush,Benoit Saint Denis,1.0,2.0,-1.0,1989-05-06,182.88,177.8,1995-12-18,185.42,180.34,36.5284052019165,29.911019849418206,6.617385352498292,-2.539999999999992,-2.539999999999992
UFC 322: Della Maddalena vs. Makhachev,Bo Nickal  vs. Rodolfo Vieira ,Fighter1,Middleweight,KO/TKO,3.0,2.4,3 Rnd (5-5-5),Dan Miragliotta,Kick to Head At Distance ,http://ufcstats.com/fight-details/292b83afa418635f,2025-11-15,3.0,Bo Nickal,Rodolfo Vieira,0.0,1.0,-1.0,1996-01-14,193.04,185.42,1989-09-25,185.42,182.88,29.83709787816564,36.139630390143736,-6.302532511978097,7.6200000000000045,2.539999999999992
UFC 322: Della Maddalena vs. Makhachev,Roman Kopylov  vs. Gregory Rodrigues ,Fighter2,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),Marc Goddard,Eric Colon 27 - 30.Marcel Varela 27 - 30.Sal D'amato 28 - 29.,http://ufcstats.com/fight-details/ebb012c5f3fd0cbb,2025-11-15,3.0,Roman Kopylov,Gregory Rodrigues,0.0,1.0,-1.0,1991-05-04,190.5,182.88,1992-02-17,190.5,190.5,34.535249828884325,33.74401095140315,0.7912388774811774,0.0,-7.6200000000000045
UFC 322: Della Maddalena vs. Makhachev,Malcolm Wellmaker  vs. Ethyn Ewing ,Fighter2,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Keith Peterson,Chris Bolinski 27 - 30.Ron McCarthy 28 - 29.Marcel Varela 28 - 29.,http://ufcstats.com/fight-details/e313286b307334a7,2025-11-15,3.0,Malcolm Wellmaker,Ethyn Ewing,2.0,0.0,2.0,1994-06-04,180.34,177.8,1998-02-16,,,31.449691991786448,27.745379876796715,3.704312114989733,,
UFC 322: Della Maddalena vs. Makhachev,Kyle Daukaus  vs. Gerald Meerschaert ,Fighter1,Middleweight,Submission,1.0,0.83,3 Rnd (5-5-5),Herb Dean,D'Arce Choke On Ground ,http://ufcstats.com/fight-details/9bbdc2a2ab334541,2025-11-15,3.0,Kyle Daukaus,Gerald Meerschaert,1.0,0.0,1.0,1993-02-27,193.04,187.96,1987-12-18,195.58,185.42,32.714579055441476,37.91101984941821,-5.196440793976734,-2.5400000000000205,2.5400000000000205
UFC 322: Della Maddalena vs. Makhachev,Pat Sabatini  vs. Chepe Mariscal ,Fighter1,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Dan Miragliotta,Adrian Castro 27 - 30.Sal D'amato 27 - 30.Chris Lee 27 - 30.,http://ufcstats.com/fight-details/e3cbd663732f4a98,2025-11-15,3.0,Pat Sabatini,Chepe Mariscal,2.0,5.0,-3.0,1990-11-09,177.8,172.72,1992-10-27,175.26,170.18,35.017111567419576,33.05133470225873,1.9657768651608478,2.5400000000000205,2.539999999999992
UFC 322: Della Maddalena vs. Makhachev,Baisangur Susurkaev  vs. Eric McConico ,Fighter1,Middleweight,KO/TKO,3.0,1.63,3 Rnd (5-5-5),Blake Grice,Punch to Head At Distance ,http://ufcstats.com/fight-details/c037cf1f7b429d5e,2025-11-15,3.0,Baisangur Susurkaev,Eric McConico,1.0,1.0,0.0,2001-01-08,200.66,187.96,1990-05-09,195.58,182.88,24.851471594798085,35.520876112251884,-10.669404517453799,5.079999999999984,5.0800000000000125
UFC 322: Della Maddalena vs. Makhachev,Viacheslav Borshchev  vs. Matheus Camilo ,Fighter2,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Keith Peterson,Adrian Castro 27 - 30.Macel Varella 27 - 30.Chris Bolinski 28 - 29.,http://ufcstats.com/fight-details/1a5378e32e8519ef,2025-11-15,3.0,Viacheslav Borshchev,Matheus Camilo,0.0,0.0,0.0,1992-01-08,175.26,180.34,2001-01-02,175.26,177.8,33.85352498288843,24.867898699520875,8.985626283367555,0.0,2.539999999999992
UFC Fight Night: Bonfim vs. Brown,Gabriel Bonfim  vs. Randy Brown ,Fighter1,Welterweight,KO/TKO,2.0,1.67,5 Rnd (5-5-5-5-5),Mark Smith,Knee to Head In Clinch ,http://ufcstats.com/fight-details/4e224ebb6394611d,2025-11-08,5.0,Gabriel Bonfim,Randy Brown,3.0,1.0,2.0,1997-08-20,182.88,185.42,1990-07-08,198.12,190.5,28.21902806297057,35.337440109514034,-7.118412046543465,-15.240000000000009,-5.0800000000000125
UFC Fight Night: Bonfim vs. Brown,Matt Schnell  vs. Joseph Morales ,Fighter2,Flyweight,Submission,1.0,2.9,3 Rnd (5-5-5),Keith Peterson,Guillotine Choke From Guard ,http://ufcstats.com/fight-details/f7e9bd2d6f81aeae,2025-11-08,3.0,Matt Schnell,Joseph Morales,1.0,1.0,0.0,1990-01-15,177.8,172.72,1994-08-22,175.26,167.64,35.813826146475016,31.21423682409309,4.599589322381927,2.5400000000000205,5.0800000000000125
UFC Fight Night: Bonfim vs. Brown,Muslim Salikhov  vs. Uros Medic ,Fighter2,Welterweight,KO/TKO,1.0,1.05,3 Rnd (5-5-5),Kerry Hatley,Punch to Head At Distance ,http://ufcstats.com/fight-details/b23fa678cc65cf5b,2025-11-08,3.0,Muslim Salikhov,Uros Medic,3.0,1.0,2.0,1984-06-09,177.8,180.34,1993-04-25,180.34,185.42,41.4154688569473,32.539356605065024,8.876112251882276,-2.539999999999992,-5.079999999999984
UFC Fight Night: Bonfim vs. Brown,Chris Padilla  vs. Ismael Bonfim ,Fighter1,Lightweight,KO/TKO,2.0,4.5,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground ,http://ufcstats.com/fight-details/20971ed9a842b0cb,2025-11-08,3.0,Chris Padilla,Ismael Bonfim,3.0,0.0,3.0,1995-09-14,187.96,175.26,1995-12-28,180.34,172.72,30.151950718685832,29.864476386036962,0.2874743326488698,7.6200000000000045,2.539999999999992
UFC Fight Night: Bonfim vs. Brown,Christian Leroy Duncan  vs. Marco Tulio ,Fighter1,Middleweight,KO/TKO,2.0,3.33,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,http://ufcstats.com/fight-details/ac4343150638b635,2025-11-08,3.0,Christian Leroy Duncan,Marco Tulio,2.0,2.0,0.0,1995-07-24,200.66,187.96,1994-06-13,187.96,182.88,30.2943189596167,31.405886379192335,-1.1115674195756355,12.699999999999989,5.0800000000000125
UFC Fight Night: Bonfim vs. Brown,Hyder Amil  vs. Jamall Emmers ,Fighter2,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Kerry Hatley,Saleem Haniff 27 - 29.Ben Cartlidge 27 - 30.Chris Lee 27 - 30.,http://ufcstats.com/fight-details/e3d657dd88864ba7,2025-11-08,3.0,Hyder Amil,Jamall Emmers,0.0,1.0,-1.0,1990-05-28,177.8,175.26,1989-07-24,187.96,177.8,35.449691991786445,36.29295003422313,-0.8432580424366876,-10.159999999999997,-2.5400000000000205
UFC Fight Night: Bonfim vs. Brown,Ricky Simon  vs. Raoni Barcelos ,Fighter2,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Keith Peterson,Eric Colon 28 - 29.Sal D'amato 28 - 29.Junichiro Kamijo 28 - 29.,http://ufcstats.com/fight-details/c6d56aad93f98249,2025-11-08,3.0,Ricky Simon,Raoni Barcelos,2.0,3.0,-1.0,1992-08-31,175.26,167.64,1987-05-01,170.18,170.18,33.18822724161533,38.5242984257358,-5.33607118412047,5.079999999999984,-2.5400000000000205
UFC Fight Night: Bonfim vs. Brown,Josh Hokit  vs. Max Gimenis ,Fighter1,Heavyweight,KO/TKO,1.0,0.93,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance ,http://ufcstats.com/fight-details/87dcb3eab20f6ac1,2025-11-08,3.0,Josh Hokit,Max Gimenis,0.0,0.0,0.0,1997-11-12,185.42,185.42,1993-04-14,190.5,187.96,27.98904859685147,32.56947296372348,-4.5804243668720055,-5.0800000000000125,-2.5400000000000205
UFC Fight Night: Bonfim vs. Brown,Miles Johns  vs. Daniel Marcos ,Fighter2,Bantamweight,Submission,2.0,4.38,3 Rnd (5-5-5),Kerry Hatley,Rear Naked Choke ,http://ufcstats.com/fight-details/238c274c90587e21,2025-11-08,3.0,Miles Johns,Daniel Marcos,0.0,0.0,0.0,1994-03-30,172.72,170.18,1993-03-07,175.26,170.18,31.61122518822724,32.6735112936345,-1.0622861054072565,-2.539999999999992,0.0
UFC Fight Night: Bonfim vs. Brown,Zach Reese  vs. Jackson McVey ,Fighter1,Catch Weight Bout,Submission,2.0,1.63,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke ,http://ufcstats.com/fight-details/84b66bf7fba2d59d,2025-11-08,3.0,Zach Reese,Jackson McVey,0.0,0.0,0.0,1994-03-24,195.58,193.04,1999-03-25,195.58,193.04,31.627652292950035,26.625598904859686,5.002053388090349,0.0,0.0
UFC Fight Night: Garcia vs. Onama,Steve Garcia  vs. David Onama ,Fighter1,Featherweight,KO/TKO,1.0,3.57,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head On Ground ,http://ufcstats.com/fight-details/747d922b329b7f30,2025-11-01,5.0,Steve Garcia,David Onama,5.0,4.0,1.0,1992-05-22,190.5,182.88,1994-06-07,187.96,180.34,33.445585215605746,31.4031485284052,2.0424366872005457,2.539999999999992,2.539999999999992
UFC Fight Night: Garcia vs. Onama,Waldo Cortes Acosta  vs. Ante Delija ,Fighter1,Heavyweight,KO/TKO,1.0,3.98,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,http://ufcstats.com/fight-details/9d9390b550d77e06,2025-11-01,3.0,Waldo Cortes Acosta,Ante Delija,0.0,1.0,-1.0,1991-10-03,198.12,193.04,1990-08-07,198.12,190.5,34.0807665982204,35.23613963039014,-1.1553730321697415,0.0,2.539999999999992
UFC Fight Night: Garcia vs. Onama,Jeremiah Wells  vs. Themba Gorimbo ,Fighter1,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Chris Tognoni,Eric Colon 28 - 29.Junichiro Kamijo 28 - 29.Ron McCarthy 28 - 29.,http://ufcstats.com/fight-details/b0f68344e01884ff,2025-11-01,3.0,Jeremiah Wells,Themba Gorimbo,0.0,0.0,0.0,1986-10-30,187.96,175.26,1991-01-23,195.58,185.42,39.006160164271044,34.77344284736482,4.232717316906225,-7.6200000000000045,-10.159999999999997
UFC Fight Night: Garcia vs. Onama,Isaac Dulgarian  vs. Yadier del Valle ,Fighter2,Featherweight,Submission,1.0,3.68,3 Rnd (5-5-5),Eric McMahon,Rear Naked Choke ,http://ufcstats.com/fight-details/767b78b67c7da17c,2025-11-01,3.0,Isaac Dulgarian,Yadier del Valle,1.0,1.0,0.0,1996-07-04,180.34,170.18,1996-07-29,175.26,175.26,29.32785763175907,29.259411362080765,0.06844626967830436,5.0800000000000125,-5.079999999999984
UFC Fight Night: Garcia vs. Onama,Charles Radtke  vs. Daniel Frunza ,Fighter1,Welterweight,Submission,3.0,4.48,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke ,http://ufcstats.com/fight-details/71c8ca7442bcb757,2025-11-01,3.0,Charles Radtke,Daniel Frunza,0.0,0.0,0.0,1990-07-09,182.88,175.26,1994-04-13,185.42,185.42,35.31553730321698,31.55373032169747,3.761806981519509,-2.539999999999992,-10.159999999999997
UFC Fight Night: Garcia vs. Onama,Allan Nascimento  vs. Cody Durden ,Fighter1,Catch Weight Bout,Submission,2.0,3.22,3 Rnd (5-5-5),Mark Smith,Anaconda Choke On Ground ,http://ufcstats.com/fight-details/f41c2c82d5117230,2025-11-01,3.0,Allan Nascimento,Cody Durden,3.0,0.0,3.0,1991-09-11,175.26,172.72,1991-03-29,170.18,170.18,34.1409993155373,34.59548254620123,-0.45448323066393215,5.079999999999984,2.539999999999992
UFC Fight Night: Garcia vs. Onama,Billy Elekana  vs. Kevin Christian ,Fighter1,Light Heavyweight,Submission,1.0,3.55,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke ,http://ufcstats.com/fight-details/f063bcccbbb9edc5,2025-11-01,3.0,Billy Elekana,Kevin Christian,1.0,0.0,1.0,1995-05-28,195.58,190.5,1995-01-21,203.2,200.66,30.431211498973305,30.77891854893908,-0.34770704996577706,-7.619999999999976,-10.159999999999997
UFC Fight Night: Garcia vs. Onama,Timmy Cuamba  vs. ChangHo Lee ,Fighter1,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Eric McMahon,Derek Cleary 28 - 29.Junichiro Kamijo 28 - 29.Ron McCarthy 28 - 29.,http://ufcstats.com/fight-details/58f6248da3cdf3ce,2025-11-01,3.0,Timmy Cuamba,ChangHo Lee,1.0,2.0,-1.0,1999-02-08,180.34,175.26,1994-05-09,175.26,172.72,26.729637234770706,31.482546201232033,-4.752908966461327,5.0800000000000125,2.539999999999992
UFC Fight Night: Garcia vs. Onama,Donte Johnson  vs. Sedriques Dumas ,Fighter1,Middleweight,Submission,2.0,1.42,3 Rnd (5-5-5),Herb Dean,Guillotine Choke On Ground ,http://ufcstats.com/fight-details/c245be6698c1e378,2025-11-01,3.0,Donte Johnson,Sedriques Dumas,0.0,0.0,0.0,1999-01-25,187.96,172.72,1995-08-06,200.66,187.96,26.767967145790553,30.239561943874058,-3.4715947980835047,-12.699999999999989,-15.240000000000009
UFC Fight Night: Garcia vs. Onama,Phil Rowe  vs. Seokhyeon Ko ,Fighter2,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Eric McMahon,David Lethaby 26 - 30.Eric Colon 27 - 30.David Sutherland 27 - 30.,http://ufcstats.com/fight-details/e6031b5937294176,2025-11-01,3.0,Phil Rowe,Seokhyeon Ko,1.0,1.0,0.0,1990-07-18,203.2,190.5,1993-09-24,180.34,177.8,35.290896646132786,32.10403832991102,3.186858316221766,22.859999999999985,12.699999999999989
UFC 321: Aspinall vs. Gane,Tom Aspinall  vs. Ciryl Gane ,,Heavyweight,Other,1.0,4.58,5 Rnd (5-5-5-5-5),Jason Herzog,Eye poke by Gane,http://ufcstats.com/fight-details/6390c8e74630473e,2025-10-25,5.0,Tom Aspinall,Ciryl Gane,3.0,2.0,1.0,1993-04-11,198.12,195.58,1990-04-12,205.74,193.04,32.539356605065024,35.53730321697468,-2.9979466119096543,-7.6200000000000045,2.5400000000000205
UFC 321: Aspinall vs. Gane,Umar Nurmagomedov  vs. Mario Bautista ,Fighter1,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Ben Cartlidge 27 - 30.Chris Lee 27 - 30.Jacob Montalvo 27 - 30.,http://ufcstats.com/fight-details/e69f9b4b9cae12a4,2025-10-25,3.0,Umar Nurmagomedov,Mario Bautista,0.0,5.0,-5.0,1996-01-03,175.26,172.72,1993-07-01,175.26,175.26,29.809719370294317,32.31759069130732,-2.507871321013006,0.0,-2.539999999999992
UFC 321: Aspinall vs. Gane,Alexander Volkov  vs. Jailton Almeida ,Fighter1,Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Marc Goddard,Tony Weeks 28 - 29.Mike Bell 29 - 28.Clemens Werner 28 - 29.,http://ufcstats.com/fight-details/b42a3386a7dccb3d,2025-10-25,3.0,Alexander Volkov,Jailton Almeida,0.0,2.0,-2.0,1988-10-24,203.2,200.66,1991-06-26,200.66,190.5,37.002053388090346,34.332648870636554,2.669404517453792,2.539999999999992,10.159999999999997
UFC 321: Aspinall vs. Gane,Aleksandar Rakic  vs. Azamat Murzakanov ,Fighter2,Light Heavyweight,KO/TKO,1.0,3.18,3 Rnd (5-5-5),Rich Mitchell,Punch to Head At Distance ,http://ufcstats.com/fight-details/ef12d2aaaadaf6d0,2025-10-25,3.0,Aleksandar Rakic,Azamat Murzakanov,0.0,5.0,-5.0,1992-02-06,198.12,193.04,1989-04-12,180.34,177.8,33.71663244353183,36.53661875427789,-2.81998631074606,17.78,15.23999999999998
UFC 321: Aspinall vs. Gane,Nasrat Haqparast  vs. Quillan Salkilld ,Fighter2,Lightweight,KO/TKO,1.0,2.5,3 Rnd (5-5-5),Kerry Hatley,Kick to Head At Distance ,http://ufcstats.com/fight-details/cb902d73389ed34b,2025-10-25,3.0,Nasrat Haqparast,Quillan Salkilld,5.0,2.0,3.0,1995-08-22,182.88,177.8,1999-12-28,190.5,182.88,30.17659137577002,25.82614647501711,4.350444900752908,-7.6200000000000045,-5.079999999999984
UFC 321: Aspinall vs. Gane,Ikram Aliskerov  vs. JunYong Park ,Fighter1,Middleweight,Decision,3.0,5.0,3 Rnd (5-5-5),Rich Mitchell,Ben Cartlidge 27 - 30.Sal D'amato 27 - 30.Clemens Werner 27 - 30.,http://ufcstats.com/fight-details/0230a9dd2739add4,2025-10-25,3.0,Ikram Aliskerov,JunYong Park,1.0,2.0,-1.0,1992-12-07,193.04,182.88,1991-02-27,185.42,177.8,32.88158795345654,34.65845311430527,-1.776865160848729,7.6200000000000045,5.079999999999984
UFC 321: Aspinall vs. Gane,Ludovit Klein  vs. Mateusz Rebecki ,Fighter1,Lightweight,Decision,3.0,5.0,3 Rnd (5-5-5),Marc Goddard,Chris Lee 28 - 29.Ben Cartlidge 27 - 28.Tony Weeks 28 - 28.,http://ufcstats.com/fight-details/e9c034cec33b3479,2025-10-25,3.0,Ludovit Klein,Mateusz Rebecki,0.0,0.0,0.0,1995-02-22,182.88,170.18,1992-10-03,167.64,170.18,30.67214236824093,33.059548254620125,-2.387405886379195,15.240000000000009,0.0
UFC 321: Aspinall vs. Gane,Valter Walker  vs. Louie Sutherland ,Fighter1,Heavyweight,Submission,1.0,1.4,3 Rnd (5-5-5),Kerry Hatley,Heel Hook After Drop to Ground ,http://ufcstats.com/fight-details/f2c2a49fed32bd75,2025-10-25,3.0,Valter Walker,Louie Sutherland,3.0,0.0,3.0,1997-12-14,198.12,198.12,1994-02-08,193.04,190.5,27.863107460643395,31.709787816564,-3.846680355920604,5.0800000000000125,7.6200000000000045
UFC 321: Aspinall vs. Gane,Nathaniel Wood  vs. Jose Delgado ,Fighter1,Featherweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Ben Cartlidge 28 - 29.Sal D'amato 28 - 29.Clemens Werner 28 - 29.,http://ufcstats.com/fight-details/bd7394f07247d9ca,2025-10-25,3.0,Nathaniel Wood,Jose Delgado,2.0,2.0,0.0,1993-05-08,175.26,167.64,1998-04-21,187.96,180.34,32.46543463381246,27.512662559890487,4.95277207392197,-12.700000000000017,-12.700000000000017
UFC 321: Aspinall vs. Gane,Hamdy Abdelwahab  vs. Chris Barnett ,Fighter1,Heavyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Marc Goddard,Mike Bell 26 - 29.Chris Lee 27 - 29.Jacob Montalvo 27 - 29.,http://ufcstats.com/fight-details/3fdb4c4b39218cf4,2025-10-25,3.0,Hamdy Abdelwahab,Chris Barnett,0.0,0.0,0.0,1993-01-22,182.88,187.96,1986-06-14,190.5,175.26,32.75564681724846,39.36481861738535,-6.609171800136892,-7.6200000000000045,12.700000000000017
UFC 321: Aspinall vs. Gane,Azat Maksum  vs. Mitch Raposo ,Fighter2,Flyweight,Decision,3.0,5.0,3 Rnd (5-5-5),Rich Mitchell,Ben Cartlidge 26 - 30.Tony Weeks 27 - 29.Clemens Werner 27 - 29.,http://ufcstats.com/fight-details/22dd728012944f0a,2025-10-25,3.0,Azat Maksum,Mitch Raposo,0.0,0.0,0.0,1995-02-02,177.8,170.18,1998-10-16,162.56,165.1,30.72689938398357,27.025325119780973,3.7015742642025984,15.240000000000009,5.0800000000000125
UFC Fight Night: De Ridder vs. Allen,Reinier de Ridder  vs. Brendan Allen ,Fighter2,Middleweight,KO/TKO,4.0,5.0,5 Rnd (5-5-5-5-5),Jason Herzog,toCorner stoppage between rounds,http://ufcstats.com/fight-details/d61373d9fdf01a12,2025-10-18,5.0,Reinier de Ridder,Brendan Allen,4.0,1.0,3.0,1990-09-07,198.12,193.04,1995-12-28,190.5,187.96,35.1129363449692,29.806981519507186,5.305954825462013,7.6200000000000045,5.079999999999984
UFC Fight Night: De Ridder vs. Allen,Kevin Holland  vs. Mike Malott ,Fighter2,Welterweight,Decision,3.0,5.0,3 Rnd (5-5-5),Dan Miragliotta,Jake Maxim 28 - 29.Mike Bell 28 - 29.Sal D'amato 28 - 29.,http://ufcstats.com/fight-details/cdd565a16975c711,2025-10-18,3.0,Kevin Holland,Mike Malott,0.0,2.0,-2.0,1992-11-05,205.74,190.5,1991-11-07,185.42,185.42,32.95003422313484,33.946611909650926,-0.9965776865160834,20.32000000000002,5.0800000000000125
UFC Fight Night: De Ridder vs. Allen,Marlon Vera  vs. Aiemann Zahabi ,Fighter2,Bantamweight,Decision,3.0,5.0,3 Rnd (5-5-5),Jason Herzog,Jake Maxim 28 - 29.Sal D'amato 29 - 28.Mike Bell 28 - 29.,http://ufcstats.com/fight-details/857d274e47aa8c4e,2025-10-18,3.0,Marlon Vera,Aiemann Zahabi,0.0,5.0,-5.0,1992-12-02,177.8,172.72,1987-11-19,172.72,172.72,32.876112251882276,37.91375770020534,-5.037645448323062,5.0800000000000125,0.0
UFC Fight Night: De Ridder vs. Allen,Charles Jourdain  vs. Davey Grant ,Fighter1,Bantamweight,Submission,1.0,3.08,3 Rnd (5-5-5),Jason Herzog,Guillotine Choke From Guard ,http://ufcstats.com/fight-details/a18edcb638ba7e39,2025-10-18,3.0,Charles Jourdain,Davey Grant,1.0,2.0,-1.0,1995-11-27,175.26,175.26,1985-12-18,175.26,172.72,29.89185489390828,39.832991101984945,-9.941136208076664,0.0,2.539999999999992
