EVENT,BOUT,FIGHTER1,FIGHTER2,AGE.DIFF
UFC Fight Night: Holm vs. Aldana,Kyler Phillips vs. Cameron Else,Kyler Phillips,Cameron Else,-8.131506849315066
UFC Fight Night: Holm vs. Aldana,Dusko Todorovic vs. Dequan Townsend,Dusko Todorovic,Dequan Townsend,-8.027397260273975
UFC Fight Night: Holm vs. Aldana,Carlos Condit vs. Court McGee,Carlos Condit,Court McGee,0.6301369863013662
UFC Fight Night: Holm vs. Aldana,Charles Jourdain vs. Josh Culibao,Charles Jourdain,Josh Culibao,-1.512328767123286
UFC Fight Night: Holm vs. Aldana,Nassourdine Imavov vs. Jordan Williams,Nassourdine Imavov,Jordan Williams,-5.386301369863009
UFC Fight Night: Holm vs. Aldana,Loma Lookboonmee vs. Jinh Yu Frey,Loma Lookboonmee,Jinh Yu Frey,-10.671232876712327
UFC Fight Night: Holm vs. Aldana,Casey Kenney vs. Alatengheili,Casey Kenney,Alatengheili,0.7369863013698605
UFC Fight Night: Holm vs. Aldana,Luigi Vendramini vs. Jessin Ayari,Luigi Vendramini,Jessin Ayari,-3.630136986301366
UFC 253: Adesanya vs. Costa,Israel Adesanya vs. Paulo Costa,Israel Adesanya,Paulo Costa,1.7479452054794535
UFC 253: Adesanya vs. Costa,Jan Blachowicz vs. Dominick Reyes,Jan Blachowicz,Dominick Reyes,6.841095890410962
UFC 253: Adesanya vs. Costa,Brandon Royval vs. Kai Kara-France,Brandon Royval,Kai Kara-France,0.6082191780821873
UFC 253: Adesanya vs. Costa,Ketlen Vieira vs. Sijara Eubanks,Ketlen Vieira,Sijara Eubanks,-6.334246575342462
UFC 253: Adesanya vs. Costa,Hakeem Dawodu vs. Zubaira Tukhugov,Hakeem Dawodu,Zubaira Tukhugov,-0.4602739726027423
UFC 253: Adesanya vs. Costa,Brad Riddell vs. Alex Da Silva,Brad Riddell,Alex Da Silva,4.350684931506848
UFC 253: Adesanya vs. Costa,Jake Matthews vs. Diego Sanchez,Jake Matthews,Diego Sanchez,-12.641095890410948
UFC 253: Adesanya vs. Costa,Ludovit Klein vs. Shane Young,Ludovit Klein,Shane Young,-1.5643835616438437
UFC 253: Adesanya vs. Costa,William Knight vs. Aleksa Camur,William Knight,Aleksa Camur,7.482191780821921
UFC 253: Adesanya vs. Costa,Juan Espino vs. Jeff Hughes,Juan Espino,Jeff Hughes,7.608219178082187
UFC 253: Adesanya vs. Costa,Danilo Marques vs. Khadis Ibragimov,Danilo Marques,Khadis Ibragimov,9.405479452054799
UFC Fight Night: Covington vs. Woodley,Colby Covington vs. Tyron Woodley,Colby Covington,Tyron Woodley,-5.88219178082192
UFC Fight Night: Covington vs. Woodley,Donald Cerrone vs. Niko Price,Donald Cerrone,Niko Price,6.509589041095893
UFC Fight Night: Covington vs. Woodley,Khamzat Chimaev vs. Gerald Meerschaert,Khamzat Chimaev,Gerald Meerschaert,-6.372602739726034
UFC Fight Night: Covington vs. Woodley,Johnny Walker vs. Ryan Spann,Johnny Walker,Ryan Spann,-0.6000000000000014
UFC Fight Night: Covington vs. Woodley,Mackenzie Dern vs. Randa Markos,Mackenzie Dern,Randa Markos,-7.624657534246573
UFC Fight Night: Covington vs. Woodley,Kevin Holland vs. Darren Stewart,Kevin Holland,Darren Stewart,-1.8520547945205479
UFC Fight Night: Covington vs. Woodley,David Dvorak vs. Jordan Espinosa,David Dvorak,Jordan Espinosa,-2.5753424657534296
UFC Fight Night: Covington vs. Woodley,Damon Jackson vs. Mirsad Bektic,Damon Jackson,Mirsad Bektic,2.526027397260272
UFC Fight Night: Covington vs. Woodley,Mayra Bueno Silva vs. Mara Romero Borella,Mayra Bueno Silva,Mara Romero Borella,-5.221917808219189
UFC Fight Night: Covington vs. Woodley,Jessica-Rose Clark vs. Sarah Alpar,Jessica-Rose Clark,Sarah Alpar,3.509589041095893
UFC Fight Night: Covington vs. Woodley,Darrick Minner vs. TJ Laramie,Darrick Minner,TJ Laramie,7.471232876712328
UFC Fight Night: Covington vs. Woodley,Randy Costa vs. Journey Newson,Randy Costa,Journey Newson,-5.334246575342473
UFC Fight Night: Covington vs. Woodley,Andre Ewell vs. Irwin Rivera,Andre Ewell,Irwin Rivera,1.0684931506849296
UFC Fight Night: Covington vs. Woodley,Tyson Nam vs. Jerome Rivera,Tyson Nam,Jerome Rivera,11.55068493150685
UFC Fight Night: Waterson vs. Hill,Michelle Waterson-Gomez vs. Angela Hill,Michelle Waterson-Gomez,Angela Hill,-0.9835616438356141
UFC Fight Night: Waterson vs. Hill,Ottman Azaitar vs. Khama Worthy,Ottman Azaitar,Khama Worthy,-3.353424657534248
UFC Fight Night: Waterson vs. Hill,Roxanne Modafferi vs. Andrea Lee,Roxanne Modafferi,Andrea Lee,6.389041095890406
UFC Fight Night: Waterson vs. Hill,Ed Herman vs. Mike Rodriguez,Ed Herman,Mike Rodriguez,8.161643835616438
UFC Fight Night: Waterson vs. Hill,King Green vs. Alan Patrick,King Green,Alan Patrick,-3.145205479452059
UFC Fight Night: Waterson vs. Hill,Billy Quarantillo vs. Kyle Nelson,Billy Quarantillo,Kyle Nelson,2.364383561643834
UFC Fight Night: Waterson vs. Hill,Sijara Eubanks vs. Julia Avila,Sijara Eubanks,Julia Avila,3.0410958904109577
UFC Fight Night: Waterson vs. Hill,Roosevelt Roberts vs. Kevin Croom,Roosevelt Roberts,Kevin Croom,-6.5835616438356155
UFC Fight Night: Waterson vs. Hill,Alexandr Romanov vs. Roque Martinez,Alexandr Romanov,Roque Martinez,-4.775342465753425
UFC Fight Night: Waterson vs. Hill,Jalin Turner vs. Brok Weaver,Jalin Turner,Brok Weaver,-3.4520547945205458
UFC Fight Night: Waterson vs. Hill,Bryan Barberena vs. Anthony Ivy,Bryan Barberena,Anthony Ivy,0.7260273972602747
UFC Fight Night: Waterson vs. Hill,Sabina Mazo vs. Justine Kish,Sabina Mazo,Justine Kish,-8.953424657534246
UFC Fight Night: Overeem vs. Sakai,Alistair Overeem vs. Augusto Sakai,Alistair Overeem,Augusto Sakai,10.983561643835621
UFC Fight Night: Overeem vs. Sakai,Ovince Saint Preux vs. Alonzo Menifield,Ovince Saint Preux,Alonzo Menifield,4.531506849315072
UFC Fight Night: Overeem vs. Sakai,Michel Pereira vs. Zelim Imadaev,Michel Pereira,Zelim Imadaev,1.30410958904109
UFC Fight Night: Overeem vs. Sakai,Andre Muniz vs. Bartosz Fabinski,Andre Muniz,Bartosz Fabinski,-3.816438356164383
UFC Fight Night: Overeem vs. Sakai,Brian Kelleher vs. Ray Rodriguez,Brian Kelleher,Ray Rodriguez,1.309589041095883
UFC Fight Night: Overeem vs. Sakai,Viviane Araujo vs. Montana De La Rosa,Viviane Araujo,Montana De La Rosa,8.23835616438356
UFC Fight Night: Overeem vs. Sakai,Hunter Azure vs. Cole Smith,Hunter Azure,Cole Smith,-2.9095890410958916
UFC Fight Night: Smith vs. Rakic,Aleksandar Rakic vs. Anthony Smith,Aleksandar Rakic,Anthony Smith,-3.534246575342465
UFC Fight Night: Smith vs. Rakic,Neil Magny vs. Robbie Lawler,Neil Magny,Robbie Lawler,-5.37534246575342
UFC Fight Night: Smith vs. Rakic,Alexa Grasso vs. Ji Yeon Kim,Alexa Grasso,Ji Yeon Kim,-3.810958904109583
UFC Fight Night: Smith vs. Rakic,Ricardo Lamas vs. Bill Algeo,Ricardo Lamas,Bill Algeo,7.057534246575344
UFC Fight Night: Smith vs. Rakic,Impa Kasanganay vs. Maki Pitolo,Impa Kasanganay,Maki Pitolo,-3.150684931506852
UFC Fight Night: Smith vs. Rakic,Zak Cummings vs. Alessio Di Chirico,Zak Cummings,Alessio Di Chirico,5.364383561643841
UFC Fight Night: Smith vs. Rakic,Alex Caceres vs. Austin Springer,Alex Caceres,Austin Springer,-1.1095890410958873
UFC Fight Night: Smith vs. Rakic,Sean Brady vs. Christian Aguilera,Sean Brady,Christian Aguilera,-0.9972602739726
UFC Fight Night: Smith vs. Rakic,Polyana Viana vs. Emily Whitmire,Polyana Viana,Emily Whitmire,-1.0602739726027366
UFC Fight Night: Smith vs. Rakic,Mallory Martin vs. Hannah Cifers,Mallory Martin,Hannah Cifers,-1.5945205479452014
UFC Fight Night: Munhoz vs. Edgar,Frankie Edgar vs. Pedro Munhoz,Frankie Edgar,Pedro Munhoz,4.895890410958906
UFC Fight Night: Munhoz vs. Edgar,Mike Rodriguez vs. Marcin Prachnio,Mike Rodriguez,Marcin Prachnio,-0.3753424657534268
UFC Fight Night: Munhoz vs. Edgar,Joe Solecki vs. Austin Hubbard,Joe Solecki,Austin Hubbard,-1.682191780821917
UFC Fight Night: Munhoz vs. Edgar,Shana Dobson vs. Mariya Agapova,Shana Dobson,Mariya Agapova,8.027397260273975
UFC Fight Night: Munhoz vs. Edgar,Daniel Rodriguez vs. Dwight Grant,Daniel Rodriguez,Dwight Grant,-2.2958904109589113
UFC Fight Night: Munhoz vs. Edgar,Amanda Lemos vs. Mizuki,Amanda Lemos,Mizuki,7.24931506849315
UFC Fight Night: Munhoz vs. Edgar,Jordan Wright vs. Ike Villanueva,Jordan Wright,Ike Villanueva,-7.512328767123293
UFC Fight Night: Munhoz vs. Edgar,Matthew Semelsberger vs. Carlton Minus,Matthew Semelsberger,Carlton Minus,0.42191780821917746
UFC Fight Night: Munhoz vs. Edgar,Timur Valiev vs. Trevin Jones,Timur Valiev,Trevin Jones,0.5397260273972648
UFC 252: Miocic vs. Cormier 3,Stipe Miocic vs. Daniel Cormier,Stipe Miocic,Daniel Cormier,-3.4191780821917845
UFC 252: Miocic vs. Cormier 3,Marlon Vera vs. Sean O'Malley,Marlon Vera,Sean O'Malley,1.8931506849315056
UFC 252: Miocic vs. Cormier 3,Jairzinho Rozenstruik vs. Junior Dos Santos,Jairzinho Rozenstruik,Junior Dos Santos,-4.131506849315066
UFC 252: Miocic vs. Cormier 3,Daniel Pineda vs. Herbert Burns,Daniel Pineda,Herbert Burns,2.493150684931507
UFC 252: Miocic vs. Cormier 3,Merab Dvalishvili vs. John Dodson,Merab Dvalishvili,John Dodson,-6.293150684931497
UFC 252: Miocic vs. Cormier 3,Vinc Pichel vs. Jim Miller,Vinc Pichel,Jim Miller,0.7671232876712395
UFC 252: Miocic vs. Cormier 3,Virna Jandiroba vs. Felice Herrig,Virna Jandiroba,Felice Herrig,-3.6986301369862957
UFC 252: Miocic vs. Cormier 3,Danny Chavez vs. TJ Brown,Danny Chavez,TJ Brown,3.19178082191781
UFC 252: Miocic vs. Cormier 3,Livinha Souza vs. Ashley Yoder,Livinha Souza,Ashley Yoder,-3.3917808219178127
UFC 252: Miocic vs. Cormier 3,Chris Daukaus vs. Parker Porter,Chris Daukaus,Parker Porter,-4.4301369863013775
UFC 252: Miocic vs. Cormier 3,Kai Kamaka vs. Tony Kelley,Kai Kamaka,Tony Kelley,-7.961643835616439
UFC Fight Night: Lewis vs. Oleinik,Derrick Lewis vs. Aleksei Oleinik,Derrick Lewis,Aleksei Oleinik,-7.641095890410966
UFC Fight Night: Lewis vs. Oleinik,Chris Weidman vs. Omari Akhmedov,Chris Weidman,Omari Akhmedov,3.320547945205476
UFC Fight Night: Lewis vs. Oleinik,Darren Stewart vs. Maki Pitolo,Darren Stewart,Maki Pitolo,-0.09863013698630141
UFC Fight Night: Lewis vs. Oleinik,Yana Santos vs. Julija Stoliarenko,Yana Santos,Julija Stoliarenko,3.4082191780821915
UFC Fight Night: Lewis vs. Oleinik,Beneil Dariush vs. Scott Holtzman,Beneil Dariush,Scott Holtzman,-5.6027397260274014
UFC Fight Night: Lewis vs. Oleinik,Tim Means vs. Laureano Staropoli,Tim Means,Laureano Staropoli,9.027397260273972
UFC Fight Night: Lewis vs. Oleinik,Kevin Holland vs. Joaquin Buckley,Kevin Holland,Joaquin Buckley,1.4739726027397317
UFC Fight Night: Lewis vs. Oleinik,Nasrat Haqparast vs. Alexander Munoz,Nasrat Haqparast,Alexander Munoz,-5.484931506849318
UFC Fight Night: Lewis vs. Oleinik,Andrew Sanchez vs. Wellington Turman,Andrew Sanchez,Wellington Turman,8.293150684931508
UFC Fight Night: Lewis vs. Oleinik,Gavin Tucker vs. Justin Jaynes,Gavin Tucker,Justin Jaynes,3.150684931506845
UFC Fight Night: Lewis vs. Oleinik,Youssef Zalal vs. Peter Barrett,Youssef Zalal,Peter Barrett,-10.076712328767126
UFC Fight Night: Lewis vs. Oleinik,Irwin Rivera vs. Ali AlQaisi,Irwin Rivera,Ali AlQaisi,1.6054794520547944
UFC Fight Night: Brunson vs. Shahbazyan,Derek Brunson vs. Edmen Shahbazyan,Derek Brunson,Edmen Shahbazyan,13.887671232876716
UFC Fight Night: Brunson vs. Shahbazyan,Jennifer Maia vs. Joanne Wood,Jennifer Maia,Joanne Wood,-2.7890410958904113
UFC Fight Night: Brunson vs. Shahbazyan,Vicente Luque vs. Randy Brown,Vicente Luque,Randy Brown,-1.3890410958904127
UFC Fight Night: Brunson vs. Shahbazyan,King Green vs. Lando Vannata,King Green,Lando Vannata,5.515068493150686
UFC Fight Night: Brunson vs. Shahbazyan,Jonathan Martinez vs. Frankie Saenz,Jonathan Martinez,Frankie Saenz,-13.695890410958903
UFC Fight Night: Brunson vs. Shahbazyan,Nate Maness vs. Johnny Munoz,Nate Maness,Johnny Munoz,1.643835616438352
UFC Fight Night: Brunson vs. Shahbazyan,Jamall Emmers vs. Vince Cachero,Jamall Emmers,Vince Cachero,0.2904109589041184
UFC Fight Night: Brunson vs. Shahbazyan,Chris Gutierrez vs. Cody Durden,Chris Gutierrez,Cody Durden,-0.06575342465752954
UFC Fight Night: Whittaker vs. Till,Robert Whittaker vs. Darren Till,Robert Whittaker,Darren Till,2.013698630136986
UFC Fight Night: Whittaker vs. Till,Mauricio Rua vs. Rogerio Nogueira,Mauricio Rua,Rogerio Nogueira,-5.484931506849314
UFC Fight Night: Whittaker vs. Till,Fabricio Werdum vs. Alexander Gustafsson,Fabricio Werdum,Alexander Gustafsson,9.468493150684935
UFC Fight Night: Whittaker vs. Till,Carla Esparza vs. Marina Rodriguez,Carla Esparza,Marina Rodriguez,-0.4493150684931422
UFC Fight Night: Whittaker vs. Till,Paul Craig vs. Gadzhimurad Antigulov,Paul Craig,Gadzhimurad Antigulov,-0.7972602739725971
UFC Fight Night: Whittaker vs. Till,Alex Oliveira vs. Peter Sobotta,Alex Oliveira,Peter Sobotta,-1.1123287671232873
UFC Fight Night: Whittaker vs. Till,Khamzat Chimaev vs. Rhys McKee,Khamzat Chimaev,Rhys McKee,1.3616438356164338
UFC Fight Night: Whittaker vs. Till,Francisco Trinaldo vs. Jai Herbert,Francisco Trinaldo,Jai Herbert,9.726027397260275
UFC Fight Night: Whittaker vs. Till,Nicolas Dalby vs. Jesse Ronson,Nicolas Dalby,Jesse Ronson,1.1041095890410944
UFC Fight Night: Whittaker vs. Till,Tom Aspinall vs. Jake Collier,Tom Aspinall,Jake Collier,-4.463013698630135
UFC Fight Night: Whittaker vs. Till,Movsar Evloev vs. Mike Grundy,Movsar Evloev,Mike Grundy,-7.112328767123287
UFC Fight Night: Whittaker vs. Till,Tanner Boser vs. Raphael Pessoa,Tanner Boser,Raphael Pessoa,-2.3999999999999986
UFC Fight Night: Whittaker vs. Till,Pannie Kianzad vs. Bethe Correia,Pannie Kianzad,Bethe Correia,-8.468493150684935
UFC Fight Night: Whittaker vs. Till,Ramazan Emeev vs. Niklas Stolze,Ramazan Emeev,Niklas Stolze,5.605479452054794
UFC Fight Night: Whittaker vs. Till,Nathaniel Wood vs. John Castaneda,Nathaniel Wood,John Castaneda,-1.3890410958904127
UFC Fight Night: Figueiredo vs. Benavidez 2,Deiveson Figueiredo vs. Joseph Benavidez,Deiveson Figueiredo,Joseph Benavidez,-3.3835616438356126
UFC Fight Night: Figueiredo vs. Benavidez 2,Jack Hermansson vs. Kelvin Gastelum,Jack Hermansson,Kelvin Gastelum,3.3726027397260268
UFC Fight Night: Figueiredo vs. Benavidez 2,Rafael Fiziev vs. Marc Diakiese,Rafael Fiziev,Marc Diakiese,0.03013698630137185
UFC Fight Night: Figueiredo vs. Benavidez 2,Ariane da Silva vs. Luana Carolina,Ariane da Silva,Luana Carolina,-0.6273972602739768
UFC Fight Night: Figueiredo vs. Benavidez 2,Askar Askarov vs. Alexandre Pantoja,Askar Askarov,Alexandre Pantoja,-2.484931506849314
UFC Fight Night: Figueiredo vs. Benavidez 2,Roman Dolidze vs. Khadis Ibragimov,Roman Dolidze,Khadis Ibragimov,6.852054794520548
UFC Fight Night: Figueiredo vs. Benavidez 2,Grant Dawson vs. Nad Narimani,Grant Dawson,Nad Narimani,-6.860273972602734
UFC Fight Night: Figueiredo vs. Benavidez 2,Joel Alvarez vs. Joe Duffy,Joel Alvarez,Joe Duffy,-5.038356164383572
UFC Fight Night: Figueiredo vs. Benavidez 2,Brett Johns vs. Montel Jackson,Brett Johns,Montel Jackson,0.1726027397260239
UFC Fight Night: Figueiredo vs. Benavidez 2,Amir Albazi vs. Malcolm Gordon,Amir Albazi,Malcolm Gordon,-3.4438356164383563
UFC Fight Night: Figueiredo vs. Benavidez 2,Arman Tsarukyan vs. Davi Ramos,Arman Tsarukyan,Davi Ramos,-9.939726027397256
UFC Fight Night: Figueiredo vs. Benavidez 2,Serghei Spivac vs. Carlos Felipe,Serghei Spivac,Carlos Felipe,-0.03287671232877187
UFC Fight Night: Kattar vs. Ige,Calvin Kattar vs. Dan Ige,Calvin Kattar,Dan Ige,3.364383561643841
UFC Fight Night: Kattar vs. Ige,Tim Elliott vs. Ryan Benoit,Tim Elliott,Ryan Benoit,2.671232876712331
UFC Fight Night: Kattar vs. Ige,Jimmie Rivera vs. Cody Stamann,Jimmie Rivera,Cody Stamann,0.3643835616438267
UFC Fight Night: Kattar vs. Ige,Taila Santos vs. Molly McCann,Taila Santos,Molly McCann,-3.136986301369859
UFC Fight Night: Kattar vs. Ige,Mounir Lazzez vs. Abdul Razak Alhassan,Mounir Lazzez,Abdul Razak Alhassan,-2.2657534246575395
UFC Fight Night: Kattar vs. Ige,Khamzat Chimaev vs. John Phillips,Khamzat Chimaev,John Phillips,-8.898630136986306
UFC Fight Night: Kattar vs. Ige,Lerone Murphy vs. Ricardo Ramos,Lerone Murphy,Ricardo Ramos,4.030136986301368
UFC Fight Night: Kattar vs. Ige,Modestas Bukauskas vs. Andreas Michailidis,Modestas Bukauskas,Andreas Michailidis,-5.569863013698633
UFC Fight Night: Kattar vs. Ige,Jared Gordon vs. Chris Fishgold,Jared Gordon,Chris Fishgold,3.7506849315068465
UFC Fight Night: Kattar vs. Ige,Liana Jojua vs. Diana Belbita,Liana Jojua,Diana Belbita,1.265753424657536
UFC Fight Night: Kattar vs. Ige,Jack Shore vs. Aaron Phillips,Jack Shore,Aaron Phillips,-5.509589041095889
UFC 251: Usman vs. Masvidal,Kamaru Usman vs. Jorge Masvidal,Kamaru Usman,Jorge Masvidal,-2.493150684931507
UFC 251: Usman vs. Masvidal,Alexander Volkanovski vs. Max Holloway,Alexander Volkanovski,Max Holloway,3.180821917808217
UFC 251: Usman vs. Masvidal,Petr Yan vs. Jose Aldo,Petr Yan,Jose Aldo,-6.43013698630137
UFC 251: Usman vs. Masvidal,Rose Namajunas vs. Jessica Andrade,Rose Namajunas,Jessica Andrade,-0.7616438356164323
UFC 251: Usman vs. Masvidal,Amanda Ribas vs. Paige VanZant,Amanda Ribas,Paige VanZant,0.580821917808219
UFC 251: Usman vs. Masvidal,Jiri Prochazka vs. Volkan Oezdemir,Jiri Prochazka,Volkan Oezdemir,-3.0712328767123296
UFC 251: Usman vs. Masvidal,Muslim Salikhov vs. Elizeu Zaleski dos Santos,Muslim Salikhov,Elizeu Zaleski dos Santos,2.506849315068486
UFC 251: Usman vs. Masvidal,Makwan Amirkhani vs. Danny Henry,Makwan Amirkhani,Danny Henry,-0.31232876712329016
UFC 251: Usman vs. Masvidal,Leonardo Santos vs. Roman Bogatov,Leonardo Santos,Roman Bogatov,10.865753424657534
UFC 251: Usman vs. Masvidal,Marcin Tybura vs. Maxim Grishin,Marcin Tybura,Maxim Grishin,-1.5232876712328718
UFC 251: Usman vs. Masvidal,Raulian Paiva vs. Zhalgas Zhumagulov,Raulian Paiva,Zhalgas Zhumagulov,-7.136986301369863
UFC 251: Usman vs. Masvidal,Karol Rosa vs. Vanessa Melo,Karol Rosa,Vanessa Melo,-6.7643835616438395
UFC 251: Usman vs. Masvidal,Davey Grant vs. Martin Day,Davey Grant,Martin Day,2.8986301369863057
UFC Fight Night: Poirier vs. Hooker,Dustin Poirier vs. Dan Hooker,Dustin Poirier,Dan Hooker,1.0684931506849367
UFC Fight Night: Poirier vs. Hooker,Mike Perry vs. Mickey Gall,Mike Perry,Mickey Gall,0.3534246575342479
UFC Fight Night: Poirier vs. Hooker,Maurice Greene vs. Gian Villante,Maurice Greene,Gian Villante,-0.8794520547945197
UFC Fight Night: Poirier vs. Hooker,Brendan Allen vs. Kyle Daukaus,Brendan Allen,Kyle Daukaus,-2.8328767123287655
UFC Fight Night: Poirier vs. Hooker,Takashi Sato vs. Jason Witt,Takashi Sato,Jason Witt,-3.5890410958904155
UFC Fight Night: Poirier vs. Hooker,Julian Erosa vs. Sean Woodson,Julian Erosa,Sean Woodson,2.854794520547955
UFC Fight Night: Poirier vs. Hooker,Khama Worthy vs. Luis Pena,Khama Worthy,Luis Pena,6.726027397260275
UFC Fight Night: Poirier vs. Hooker,Tanner Boser vs. Philipe Lins,Tanner Boser,Philipe Lins,-5.961643835616435
UFC Fight Night: Poirier vs. Hooker,Kay Hansen vs. Jinh Yu Frey,Kay Hansen,Jinh Yu Frey,-14.243835616438353
UFC Fight Night: Poirier vs. Hooker,Youssef Zalal vs. Jordan Griffin,Youssef Zalal,Jordan Griffin,-6.520547945205482
UFC Fight Night: Blaydes vs. Volkov,Curtis Blaydes vs. Alexander Volkov,Curtis Blaydes,Alexander Volkov,-2.320547945205483
UFC Fight Night: Blaydes vs. Volkov,Josh Emmett vs. Shane Burgos,Josh Emmett,Shane Burgos,6.043835616438351
UFC Fight Night: Blaydes vs. Volkov,Raquel Pennington vs. Marion Reneau,Raquel Pennington,Marion Reneau,-11.219178082191789
UFC Fight Night: Blaydes vs. Volkov,Belal Muhammad vs. Lyman Good,Belal Muhammad,Lyman Good,-3.1232876712328803
UFC Fight Night: Blaydes vs. Volkov,Jim Miller vs. Roosevelt Roberts,Jim Miller,Roosevelt Roberts,10.460273972602742
UFC Fight Night: Blaydes vs. Volkov,King Green vs. Clay Guida,King Green,Clay Guida,-4.7561643835616465
UFC Fight Night: Blaydes vs. Volkov,Tecia Pennington vs. Brianna Fortino,Tecia Pennington,Brianna Fortino,3.969863013698628
UFC Fight Night: Blaydes vs. Volkov,Marc-Andre Barriault vs. Oskar Piechota,Marc-Andre Barriault,Oskar Piechota,-0.06849315068493667
UFC Fight Night: Blaydes vs. Volkov,Gillian Robertson vs. Cortney Casey,Gillian Robertson,Cortney Casey,-8.038356164383558
UFC Fight Night: Blaydes vs. Volkov,Justin Jaynes vs. Frank Camacho,Justin Jaynes,Frank Camacho,-0.23013698630136759
UFC Fight Night: Blaydes vs. Volkov,Lauren Murphy vs. Roxanne Modafferi,Lauren Murphy,Roxanne Modafferi,-0.838356164383562
UFC Fight Night: Blaydes vs. Volkov,Austin Hubbard vs. Max Rohskopf,Austin Hubbard,Max Rohskopf,2.767123287671236
UFC Fight Night: Eye vs. Calvillo,Cynthia Calvillo vs. Jessica Eye,Cynthia Calvillo,Jessica Eye,-0.9616438356164423
UFC Fight Night: Eye vs. Calvillo,Marvin Vettori vs. Karl Roberson,Marvin Vettori,Karl Roberson,-2.964383561643835
UFC Fight Night: Eye vs. Calvillo,Charles Rosa vs. Kevin Aguilar,Charles Rosa,Kevin Aguilar,2.041095890410965
UFC Fight Night: Eye vs. Calvillo,Andre Fili vs. Charles Jourdain,Andre Fili,Charles Jourdain,5.427397260273974
UFC Fight Night: Eye vs. Calvillo,Jordan Espinosa vs. Mark De La Rosa,Jordan Espinosa,Mark De La Rosa,4.81369863013699
UFC Fight Night: Eye vs. Calvillo,Mariya Agapova vs. Hannah Cifers,Mariya Agapova,Hannah Cifers,-4.783561643835615
UFC Fight Night: Eye vs. Calvillo,Merab Dvalishvili vs. Gustavo Lopez,Merab Dvalishvili,Gustavo Lopez,-1.5397260273972577
UFC Fight Night: Eye vs. Calvillo,Julia Avila vs. Gina Mazany,Julia Avila,Gina Mazany,0.27397260273972535
UFC Fight Night: Eye vs. Calvillo,Tyson Nam vs. Zarrukh Adashev,Tyson Nam,Zarrukh Adashev,8.819178082191783
UFC Fight Night: Eye vs. Calvillo,Christian Aguilera vs. Anthony Ivy,Christian Aguilera,Anthony Ivy,-1.838356164383562
UFC 250: Nunes vs. Spencer,Amanda Nunes vs. Felicia Spencer,Amanda Nunes,Felicia Spencer,2.5013698630137
